,SEX,AGE,y_true,y_pred
3902,1,43,0,0
3903,1,38,0,0
3904,2,42,0,0
3905,2,29,0,0
3906,2,36,1,0
3907,2,24,0,0
3908,1,43,0,0
3909,1,27,0,0
3910,2,38,0,0
3911,2,38,0,0
3912,2,39,0,0
3913,2,44,0,0
3914,1,43,0,0
3915,2,50,0,0
3916,2,22,0,0
3917,2,27,0,0
3918,1,40,0,0
3919,1,24,0,0
3920,2,28,0,0
3921,2,29,0,0
3922,2,26,0,0
3923,2,22,0,0
3924,2,39,0,0
3925,2,29,0,0
3926,1,38,0,1
3927,2,56,0,0
3928,1,36,0,0
3929,1,34,0,0
3930,2,34,0,1
3931,2,40,0,0
3932,2,26,1,0
3933,2,42,0,0
3934,2,28,1,0
3935,1,41,0,0
3936,1,37,0,0
3937,2,48,0,0
3938,2,25,1,0
3939,2,46,1,0
3940,1,50,0,0
3941,2,42,1,1
3942,2,45,1,0
3943,2,32,0,0
3944,1,30,1,1
3945,2,51,0,0
3946,2,27,0,0
3947,2,33,0,0
3948,2,31,0,0
3949,1,41,1,0
3950,1,24,0,1
3951,2,65,0,0
3952,1,31,1,0
3953,2,31,0,0
3954,1,28,0,0
3955,1,45,0,0
3956,1,45,0,0
3957,1,36,0,0
3958,2,28,1,1
3959,1,41,0,0
3960,2,58,1,0
3961,2,32,0,0
3962,1,49,0,0
3963,1,33,1,0
3964,1,27,0,0
3965,1,27,0,0
3966,2,44,0,0
3967,1,37,0,0
3968,1,22,0,0
3969,1,26,0,0
3970,2,46,1,0
3971,2,29,0,0
3972,2,23,0,0
3973,1,23,0,1
3974,1,29,0,0
3975,2,27,0,0
3976,1,49,0,0
3977,1,39,0,0
3978,2,24,0,0
3979,2,31,0,0
3980,2,38,0,0
3981,2,39,0,0
3982,1,25,1,1
3983,2,31,0,0
3984,1,31,0,0
3985,1,30,0,0
3986,2,46,0,0
3987,1,24,0,0
3988,2,37,1,0
3989,1,27,0,0
3990,2,30,0,0
3991,1,31,0,0
3992,2,53,0,0
3993,2,23,1,0
3994,2,23,0,0
3995,2,38,0,0
3996,1,43,0,0
3997,2,32,0,0
3998,1,30,0,1
3999,2,34,1,0
4000,2,48,0,0
4001,2,31,0,0
4002,1,47,1,0
4003,1,34,0,0
4004,1,33,0,0
4005,2,31,0,0
4006,2,29,0,0
4007,1,32,0,0
4008,2,31,0,0
4009,1,33,0,0
4010,2,36,1,0
4011,2,44,1,1
4012,1,34,0,0
4013,2,36,0,0
4014,2,43,0,0
4015,1,49,1,0
4016,1,28,0,0
4017,2,32,0,0
4018,1,58,1,1
4019,2,38,0,0
4020,1,48,0,0
4021,2,39,0,0
4022,2,37,0,0
4023,2,34,0,0
4024,2,30,0,0
4025,1,37,0,0
4026,1,32,0,0
4027,1,32,0,0
4028,2,38,0,0
4029,1,35,0,0
4030,1,45,1,0
4031,1,42,0,0
4032,1,40,0,0
4033,1,41,0,0
4034,2,25,0,0
4035,2,31,1,0
4036,2,31,1,0
4037,1,37,1,1
4038,2,47,0,0
4039,1,31,0,0
4040,2,25,1,0
4041,2,40,0,0
4042,1,27,1,0
4043,1,35,1,1
4044,1,34,0,0
4045,2,35,0,0
4046,2,31,0,0
4047,2,54,0,0
4048,1,47,0,0
4049,2,27,0,0
4050,2,44,0,0
4051,2,33,0,0
4052,1,44,0,0
4053,1,47,1,0
4054,2,29,0,0
4055,1,40,0,0
4056,2,30,1,0
4057,2,36,0,0
4058,1,31,0,0
4059,2,24,0,0
4060,2,29,0,0
4061,1,30,1,1
4062,1,44,0,0
4063,2,46,0,0
4064,2,49,1,0
4065,1,40,0,0
4066,1,56,1,0
4067,1,66,0,0
4068,1,33,0,0
4069,1,45,0,0
4070,1,30,0,0
4071,2,50,0,0
4072,2,38,0,0
4073,1,22,0,0
4074,2,41,1,0
4075,1,25,1,0
4076,2,31,0,0
4077,1,61,0,1
4078,1,27,0,0
4079,2,52,0,0
4080,2,30,0,0
4081,2,38,0,0
4082,2,38,0,0
4083,1,40,0,0
4084,1,23,0,0
4085,2,42,1,0
4086,2,29,0,0
4087,2,43,1,0
4088,1,31,0,0
4089,2,53,0,0
4090,2,42,0,0
4091,1,34,1,0
4092,2,45,0,0
4093,2,25,0,0
4094,2,36,0,0
4095,1,25,1,0
4096,2,28,0,0
4097,2,39,0,0
4098,2,35,0,1
4099,2,34,1,0
4100,1,47,0,0
4101,2,41,0,0
4102,2,36,0,0
4103,2,29,1,0
4104,1,34,0,0
4105,2,35,1,0
4106,2,26,1,0
4107,2,33,0,0
4108,1,39,0,0
4109,1,27,0,0
4110,1,44,0,0
4111,1,27,0,0
4112,1,46,0,0
4113,1,43,0,0
4114,1,49,1,0
4115,1,33,0,0
4116,2,46,0,0
4117,2,47,1,0
4118,2,36,0,0
4119,2,36,0,0
4120,1,47,0,0
4121,2,51,0,0
4122,1,48,0,0
4123,2,37,0,0
4124,2,36,0,0
4125,2,24,0,0
4126,2,41,0,0
4127,1,27,1,0
4128,1,28,0,0
4129,1,42,0,0
4130,2,25,0,0
4131,2,43,0,0
4132,2,22,0,0
4133,2,25,0,0
4134,1,35,1,0
4135,2,32,0,0
4136,2,28,0,0
4137,2,39,0,0
4138,2,49,1,0
4139,2,29,0,0
4140,1,41,0,0
4141,2,29,0,0
4142,2,32,1,0
4143,2,47,0,0
4144,1,36,0,0
4145,2,37,1,0
4146,1,44,0,0
4147,2,48,0,0
4148,1,38,0,0
4149,2,42,0,0
4150,2,51,0,0
4151,2,37,0,0
4152,2,41,0,0
4153,2,32,0,0
4154,2,33,1,0
4155,1,23,0,0
4156,1,48,0,0
4157,1,34,0,0
4158,2,23,0,0
4159,2,24,0,0
4160,2,30,0,0
4161,1,32,1,1
4162,1,48,0,0
4163,2,39,0,0
4164,2,38,0,0
4165,1,27,0,0
4166,2,27,0,0
4167,1,28,0,0
4168,2,22,1,0
4169,2,26,0,0
4170,1,49,0,0
4171,1,33,0,0
4172,1,27,0,0
4173,2,27,1,1
4174,2,39,0,0
4175,2,29,0,0
4176,1,29,0,0
4177,1,55,0,0
4178,1,26,1,1
4179,2,38,0,0
4180,1,31,0,0
4181,2,30,0,0
4182,1,26,0,0
4183,2,25,0,0
4184,2,27,0,0
4185,1,37,0,0
4186,2,37,0,0
4187,1,39,1,0
4188,2,28,0,0
4189,2,35,0,0
4190,2,46,0,0
4191,2,30,0,0
4192,2,38,0,0
4193,1,26,0,0
4194,2,31,1,0
4195,1,29,0,0
4196,2,34,0,0
4197,2,36,0,0
4198,2,25,1,0
4199,2,33,0,0
4200,2,26,0,0
4201,2,47,1,0
4202,1,28,0,0
4203,2,30,0,0
4204,1,39,0,0
4205,1,25,0,0
4206,2,42,0,0
4207,2,34,0,0
4208,2,35,0,0
4209,2,26,1,0
4210,2,35,0,0
4211,2,33,0,0
4212,1,25,1,0
4213,1,30,0,0
4214,1,30,0,0
4215,2,29,0,0
4216,1,59,0,0
4217,1,35,0,0
4218,1,34,0,0
4219,1,45,0,0
4220,2,26,0,0
4221,1,40,0,0
4222,2,22,1,0
4223,1,53,1,0
4224,1,29,0,0
4225,2,29,0,0
4226,2,37,0,0
4227,2,29,0,0
4228,2,53,0,0
4229,2,29,0,0
4230,1,43,1,0
4231,2,38,1,0
4232,2,51,0,0
4233,2,34,0,0
4234,1,28,0,0
4235,2,24,0,0
4236,2,32,0,0
4237,2,34,0,0
4238,2,22,1,1
4239,1,26,0,0
4240,1,32,0,0
4241,2,27,0,0
4242,1,43,0,0
4243,2,55,0,0
4244,1,23,1,0
4245,2,32,0,0
4246,2,44,0,0
4247,1,40,0,0
4248,2,34,1,0
4249,2,29,0,0
4250,1,28,1,0
4251,2,28,0,0
4252,1,28,0,0
4253,1,33,0,0
4254,2,32,0,0
4255,1,23,0,0
4256,2,30,0,0
4257,1,39,0,0
4258,1,36,0,0
4259,1,38,0,0
4260,2,28,0,0
4261,1,37,1,0
4262,2,28,0,1
4263,2,23,1,1
4264,2,43,0,0
4265,1,46,0,0
4266,2,35,0,0
4267,2,27,0,0
4268,1,26,1,1
4269,2,28,0,0
4270,1,54,0,0
4271,1,37,1,0
4272,1,33,0,0
4273,2,33,0,0
4274,1,27,0,0
4275,1,43,0,0
4276,1,37,0,0
4277,2,28,1,0
4278,2,27,0,0
4279,1,32,0,0
4280,2,50,0,0
4281,1,29,0,0
4282,1,23,1,0
4283,2,59,0,0
4284,1,29,0,0
4285,2,29,0,0
4286,1,24,0,0
4287,2,48,0,0
4288,2,35,0,0
4289,1,24,0,0
4290,1,48,1,0
4291,1,29,0,0
4292,2,31,1,0
4293,2,36,0,0
4294,1,27,0,1
4295,1,36,0,0
4296,1,40,0,0
4297,1,51,1,0
4298,1,43,1,0
4299,1,29,1,0
4300,1,27,0,0
4301,2,31,0,0
4302,2,31,0,0
4303,1,30,0,0
4304,2,33,0,0
4305,1,26,1,1
4306,1,33,1,0
4307,2,39,0,0
4308,2,51,0,0
4309,1,36,0,0
4310,2,27,0,0
4311,2,37,0,0
4312,2,25,1,0
4313,1,41,0,0
4314,2,27,0,0
4315,1,35,1,1
4316,2,28,0,0
4317,2,25,0,0
4318,2,47,1,0
4319,2,23,1,0
4320,2,32,0,0
4321,2,34,0,0
4322,2,35,0,0
4323,2,27,0,0
4324,1,32,0,0
4325,1,22,1,0
4326,2,25,0,0
4327,1,33,1,0
4328,2,29,1,0
4329,2,30,0,0
4330,2,40,0,0
4331,2,34,0,0
4332,2,30,0,0
4333,2,31,0,0
4334,2,35,0,0
4335,1,27,0,0
4336,2,28,0,0
4337,1,41,0,0
4338,2,44,1,0
4339,2,42,0,0
4340,1,30,0,0
4341,2,39,0,0
4342,1,25,0,0
4343,1,25,0,0
4344,1,45,0,0
4345,1,38,1,1
4346,2,29,0,0
4347,2,36,0,1
4348,2,44,0,0
4349,2,38,0,0
4350,2,43,0,0
4351,1,49,0,0
4352,1,38,1,1
4353,1,24,0,0
4354,2,28,0,0
4355,1,35,0,0
4356,2,44,0,0
4357,1,35,0,0
4358,2,27,0,0
4359,2,42,1,0
4360,2,28,1,0
4361,1,43,0,0
4362,1,27,0,0
4363,1,37,0,0
4364,1,53,0,0
4365,2,30,0,0
4366,1,48,0,0
4367,1,23,1,0
4368,1,27,0,0
4369,1,25,0,0
4370,2,28,0,0
4371,2,28,0,0
4372,1,34,0,0
4373,1,27,0,0
4374,1,35,0,0
4375,2,25,0,0
4376,1,26,1,0
4377,1,36,0,0
4378,1,28,0,0
4379,2,28,1,0
4380,1,33,0,0
4381,1,27,0,0
4382,1,35,1,0
4383,1,32,0,0
4384,2,54,1,1
4385,1,72,1,1
4386,1,34,1,0
4387,1,38,1,0
4388,1,27,0,0
4389,1,25,0,0
4390,2,44,0,0
4391,2,27,0,0
4392,2,34,0,0
4393,1,33,1,0
4394,1,33,0,0
4395,2,35,0,0
4396,1,37,1,0
4397,2,24,0,0
4398,1,38,0,0
4399,1,29,0,0
4400,2,26,1,0
4401,2,27,0,0
4402,1,53,1,1
4403,2,33,0,0
4404,1,35,1,0
4405,2,35,0,0
4406,1,51,1,0
4407,1,39,0,0
4408,2,36,0,0
4409,2,37,1,0
4410,2,24,1,0
4411,1,48,0,0
4412,1,26,0,0
4413,1,25,1,0
4414,2,22,0,0
4415,2,42,1,1
4416,1,41,0,0
4417,1,33,0,0
4418,1,27,0,0
4419,1,22,1,0
4420,1,42,0,0
4421,1,29,0,0
4422,2,22,0,0
4423,1,54,0,0
4424,1,33,0,0
4425,2,54,0,0
4426,1,28,0,0
4427,2,31,0,0
4428,1,34,0,0
4429,1,39,0,0
4430,1,28,0,0
4431,2,24,0,1
4432,1,32,0,0
4433,1,28,0,0
4434,2,40,0,0
4435,1,44,1,0
4436,2,61,0,1
4437,2,42,1,1
4438,2,27,0,0
4439,1,38,1,1
4440,2,39,0,0
4441,2,28,1,0
4442,2,45,0,0
4443,2,40,1,0
4444,2,29,1,0
4445,2,56,1,0
4446,1,31,0,0
4447,2,47,0,0
4448,2,22,0,0
4449,1,48,1,0
4450,2,37,0,0
4451,2,51,0,0
4452,2,53,0,0
4453,1,44,0,0
4454,2,63,0,0
4455,2,29,0,0
4456,1,37,1,1
4457,1,33,0,0
4458,2,26,0,0
4459,2,49,0,0
4460,2,41,1,0
4461,1,41,1,0
4462,1,45,1,1
4463,1,28,1,0
4464,2,33,0,0
4465,1,30,0,0
4466,2,30,0,0
4467,1,30,0,0
4468,2,43,1,0
4469,2,41,0,0
4470,2,30,0,0
4471,2,29,0,0
4472,1,25,1,0
4473,1,51,0,0
4474,2,22,0,0
4475,2,34,0,0
4476,2,38,0,0
4477,1,33,0,0
4478,2,47,1,0
4479,1,44,1,0
4480,2,29,1,0
4481,1,25,1,0
4482,1,33,1,1
4483,2,41,1,0
4484,2,30,0,0
4485,2,41,0,0
4486,2,52,0,0
4487,1,51,0,0
4488,1,27,0,0
4489,2,40,0,0
4490,2,31,0,0
4491,2,56,0,0
4492,2,35,0,0
4493,1,39,0,0
4494,1,29,0,0
4495,2,33,0,0
4496,1,44,1,1
4497,2,43,0,0
4498,2,29,1,0
4499,1,54,0,0
4500,2,38,0,0
4501,1,28,0,0
4502,1,38,0,0
4503,2,29,0,0
4504,2,42,1,1
4505,1,26,0,0
4506,1,55,0,0
4507,1,25,0,0
4508,2,32,0,0
4509,1,24,0,1
4510,2,39,0,0
4511,2,33,0,0
4512,1,35,0,0
4513,2,36,0,0
4514,2,25,0,0
4515,1,45,0,0
4516,1,31,1,0
4517,2,33,0,0
4518,1,33,0,0
4519,2,33,0,0
4520,2,60,1,0
4521,1,29,0,0
4522,1,27,0,0
4523,2,45,0,0
4524,1,38,0,0
4525,1,37,1,1
4526,1,37,0,0
4527,1,59,1,0
4528,2,40,0,0
4529,2,23,0,0
4530,1,29,1,1
4531,2,43,0,0
4532,2,28,0,0
4533,1,36,0,0
4534,1,35,0,0
4535,2,33,0,0
4536,2,24,0,0
4537,1,30,0,0
4538,1,31,0,0
4539,1,32,0,0
4540,1,33,0,1
4541,1,50,1,1
4542,1,44,1,1
4543,2,55,0,0
4544,2,27,0,0
4545,1,26,0,0
4546,1,47,0,0
4547,2,39,0,0
4548,2,35,0,0
4549,2,27,0,0
4550,1,44,0,0
4551,2,32,1,0
4552,1,40,0,0
4553,2,25,0,0
4554,2,36,0,0
4555,2,45,0,0
4556,2,29,0,0
4557,2,29,0,0
4558,1,41,0,0
4559,2,44,0,0
4560,2,58,1,1
4561,2,37,0,0
4562,2,40,0,0
4563,1,23,0,0
4564,1,30,0,0
4565,2,29,0,0
4566,1,29,0,0
4567,2,46,0,1
4568,2,37,0,0
4569,2,45,0,0
4570,1,44,0,0
4571,2,34,0,0
4572,2,61,0,0
4573,1,35,0,0
4574,2,39,1,0
4575,1,53,0,0
4576,1,39,1,1
4577,1,51,0,0
4578,2,25,0,0
4579,1,33,0,0
4580,2,24,0,0
4581,2,26,1,1
4582,1,49,0,0
4583,2,24,1,1
4584,1,41,0,0
4585,2,22,1,1
4586,2,32,0,0
4587,2,62,0,0
4588,1,34,0,0
4589,1,35,0,0
4590,2,22,0,0
4591,2,31,0,1
4592,2,31,0,0
4593,2,33,0,0
4594,2,40,0,0
4595,2,32,0,0
4596,1,30,0,0
4597,1,25,1,1
4598,1,38,0,0
4599,1,39,0,0
4600,1,39,0,0
4601,2,35,1,0
4602,1,30,0,0
4603,2,36,0,0
4604,2,36,0,0
4605,2,28,0,0
4606,2,38,0,0
4607,1,58,0,0
4608,2,28,0,0
4609,1,26,1,0
4610,2,34,0,0
4611,2,31,0,0
4612,2,25,0,0
4613,1,54,0,0
4614,2,33,0,0
4615,1,56,0,1
4616,1,32,0,0
4617,2,43,0,0
4618,1,27,0,0
4619,1,23,1,0
4620,2,23,0,0
4621,2,35,0,0
4622,2,29,1,1
4623,2,27,1,1
4624,2,24,1,0
4625,2,27,0,0
4626,1,40,1,0
4627,1,27,0,0
4628,2,45,1,0
4629,1,24,0,0
4630,2,24,0,0
4631,1,38,1,0
4632,1,54,1,0
4633,2,35,1,0
4634,1,54,0,0
4635,2,41,0,0
4636,1,28,0,0
4637,2,24,0,0
4638,2,31,1,0
4639,2,35,0,0
4640,2,39,0,0
4641,2,29,1,1
4642,2,46,1,0
4643,1,40,0,0
4644,1,35,0,0
4645,1,33,1,0
4646,1,44,0,0
4647,2,23,0,0
4648,1,50,0,0
4649,1,28,1,0
4650,1,28,0,0
4651,1,39,1,0
4652,2,25,0,0
4653,2,36,0,0
4654,2,33,1,0
4655,2,35,0,0
4656,1,48,1,0
4657,2,26,0,0
4658,1,33,0,0
4659,1,35,0,0
4660,1,43,1,0
4661,1,32,1,0
4662,2,52,0,0
4663,2,28,1,1
4664,1,48,1,0
4665,1,59,0,0
4666,1,36,0,0
4667,1,31,0,0
4668,2,35,0,0
4669,2,27,0,0
4670,1,32,1,0
4671,2,47,0,0
4672,2,49,0,0
4673,2,41,0,0
4674,2,28,0,0
4675,1,47,0,0
4676,2,35,0,0
4677,2,28,0,0
4678,2,42,0,0
4679,1,50,1,0
4680,1,34,1,1
4681,2,34,0,0
4682,2,42,0,0
4683,2,26,0,0
4684,2,28,0,0
4685,2,42,1,0
4686,1,50,0,0
4687,1,35,0,0
4688,2,34,0,0
4689,2,38,0,0
4690,1,30,0,0
4691,2,34,0,0
4692,1,33,0,0
4693,1,41,0,0
4694,2,26,0,0
4695,2,42,0,0
4696,1,32,1,0
4697,1,46,0,0
4698,1,43,0,0
4699,2,42,1,0
4700,2,26,0,0
4701,1,44,0,0
4702,1,28,0,0
4703,1,44,0,0
4704,2,26,0,0
4705,1,44,0,0
4706,2,46,0,0
4707,2,23,1,1
4708,2,26,0,0
4709,2,28,0,0
4710,2,40,0,0
4711,1,41,1,1
4712,1,30,0,0
4713,1,37,1,0
4714,2,27,0,0
4715,2,32,1,0
4716,1,29,1,1
4717,1,45,1,0
4718,2,24,0,0
4719,2,34,0,0
4720,1,41,0,0
4721,2,27,0,0
4722,2,34,0,0
4723,2,27,0,1
4724,2,39,0,0
4725,2,33,0,0
4726,2,45,0,0
4727,2,46,0,1
4728,2,27,0,0
4729,2,50,1,0
4730,2,40,1,0
4731,2,37,1,0
4732,2,59,0,0
4733,1,57,0,0
4734,2,38,0,0
4735,1,30,1,1
4736,1,64,0,0
4737,1,33,0,0
4738,1,41,0,0
4739,2,24,1,0
4740,2,23,0,0
4741,2,33,0,0
4742,2,53,0,0
4743,2,23,0,0
4744,1,36,0,0
4745,2,29,0,1
4746,2,30,0,0
4747,1,27,0,0
4748,2,23,0,0
4749,1,25,0,0
4750,1,25,0,0
4751,1,44,1,1
4752,1,29,0,0
4753,2,26,0,0
4754,1,57,0,0
4755,2,24,1,1
4756,2,26,0,0
4757,2,47,1,0
4758,1,27,0,0
4759,2,41,1,0
4760,2,41,0,0
4761,1,26,0,0
4762,1,30,0,0
4763,1,28,0,0
4764,2,55,1,0
4765,2,33,0,0
4766,1,29,0,0
4767,2,32,1,0
4768,2,45,0,0
4769,1,39,0,0
4770,1,26,1,1
4771,2,29,0,0
4772,2,50,0,0
4773,1,29,0,0
4774,1,32,0,1
4775,2,27,1,0
4776,2,44,0,0
4777,2,24,1,1
4778,1,49,0,0
4779,1,63,1,0
4780,2,42,0,0
4781,2,55,0,0
4782,2,31,0,0
4783,2,47,1,0
4784,2,39,0,0
4785,2,45,0,0
4786,2,34,0,0
4787,1,42,0,0
4788,1,38,1,0
4789,2,25,0,0
4790,2,33,0,0
4791,2,47,0,0
4792,2,23,1,0
4793,2,27,0,0
4794,2,34,0,0
4795,1,36,0,1
4796,2,32,0,0
4797,2,30,0,0
4798,1,42,0,0
4799,2,29,0,0
4800,1,36,0,0
4801,1,32,0,0
4802,1,21,1,0
4803,2,47,0,0
4804,2,42,0,0
4805,2,33,0,0
4806,2,28,0,0
4807,1,34,1,0
4808,1,33,0,0
4809,2,56,1,1
4810,2,31,0,0
4811,2,33,0,0
4812,2,26,0,0
4813,1,39,0,0
4814,1,33,0,0
4815,1,43,0,0
4816,2,43,0,0
4817,2,31,0,0
4818,2,50,0,0
4819,1,25,0,0
4820,1,42,0,0
4821,2,40,0,1
4822,1,54,0,0
4823,2,34,1,0
4824,1,26,0,0
4825,2,39,0,0
4826,1,31,0,0
4827,1,36,0,0
4828,2,39,0,0
4829,1,42,0,0
4830,1,39,0,0
4831,2,29,0,0
4832,2,37,0,0
4833,1,26,1,1
4834,1,44,0,0
4835,2,56,0,0
4836,2,45,0,0
4837,1,36,0,0
4838,1,34,0,0
4839,2,29,0,0
4840,1,42,1,1
4841,2,23,1,0
4842,2,30,0,0
4843,2,29,0,0
4844,1,25,1,0
4845,2,32,1,0
4846,2,37,0,0
4847,2,52,0,0
4848,2,22,0,0
4849,1,29,0,0
4850,1,35,0,0
4851,1,35,0,0
4852,1,48,0,0
4853,1,28,1,0
4854,2,32,0,0
4855,1,38,0,0
4856,1,31,0,0
4857,2,37,0,0
4858,1,30,0,0
4859,2,41,0,0
4860,2,44,0,0
4861,1,30,0,0
4862,2,43,0,0
4863,2,33,1,0
4864,2,29,0,0
4865,2,35,0,0
4866,2,33,0,0
4867,2,24,0,0
4868,2,31,1,0
4869,1,27,0,0
4870,2,24,0,0
4871,2,29,0,0
4872,2,30,0,0
4873,2,29,0,0
4874,2,37,1,0
4875,1,36,0,0
4876,1,24,1,0
4877,2,42,0,0
4878,1,32,0,0
4879,2,25,0,0
4880,1,49,0,0
4881,2,47,0,0
4882,1,29,1,1
4883,1,34,1,1
4884,2,49,0,0
4885,1,44,0,0
4886,2,23,1,0
4887,1,39,0,0
4888,1,33,0,0
4889,1,44,0,0
4890,1,52,0,0
4891,2,42,0,0
4892,2,27,0,0
4893,1,28,0,0
4894,2,39,0,0
4895,2,27,0,0
4896,2,30,0,0
4897,1,23,0,0
4898,2,42,1,0
4899,1,30,0,0
4900,2,26,0,0
4901,1,28,0,0
4902,1,45,0,0
4903,2,38,0,0
4904,2,25,1,0
4905,2,27,0,1
4906,2,32,0,0
4907,1,29,0,0
4908,2,32,0,0
4909,1,35,1,0
4910,2,25,0,0
4911,2,61,1,1
4912,2,45,0,0
4913,2,29,0,0
4914,1,26,0,0
4915,1,66,0,0
4916,2,44,0,0
4917,2,23,1,0
4918,2,31,1,0
4919,1,49,0,0
4920,2,35,0,0
4921,1,40,1,0
4922,1,47,0,0
4923,1,33,0,1
4924,1,25,0,0
4925,1,44,0,0
4926,2,25,0,0
4927,2,28,0,0
4928,2,49,1,0
4929,2,23,1,1
4930,2,24,0,0
4931,2,30,0,0
4932,2,37,1,1
4933,2,23,1,1
4934,1,43,0,0
4935,2,32,1,0
4936,1,30,0,0
4937,1,49,0,0
4938,2,45,0,0
4939,2,44,1,1
4940,2,53,0,0
4941,2,27,0,0
4942,1,29,1,1
4943,2,24,0,0
4944,2,44,0,0
4945,2,27,0,0
4946,2,52,0,1
4947,1,47,0,0
4948,2,30,0,0
4949,2,24,1,0
4950,2,33,0,0
4951,2,43,0,0
4952,1,39,0,0
4953,1,41,0,0
4954,2,29,0,0
4955,2,37,0,0
4956,2,22,0,0
4957,1,26,1,0
4958,1,31,0,0
4959,1,30,0,0
4960,2,30,1,0
4961,1,29,0,0
4962,2,47,0,0
4963,1,35,0,0
4964,2,35,0,0
4965,2,51,0,0
4966,1,51,0,0
4967,2,24,0,0
4968,2,36,0,0
4969,1,36,1,0
4970,2,29,0,0
4971,1,27,1,0
4972,1,23,0,0
4973,2,29,0,0
4974,2,29,0,0
4975,2,24,0,0
4976,2,23,0,0
4977,2,37,0,0
4978,2,34,0,0
4979,2,52,0,0
4980,2,34,1,1
4981,1,31,1,0
4982,2,30,1,0
4983,1,35,0,0
4984,2,23,0,0
4985,1,29,0,0
4986,1,32,0,0
4987,2,33,1,0
4988,1,43,0,0
4989,2,40,0,0
4990,2,45,0,0
4991,2,31,0,0
4992,1,38,0,0
4993,2,41,1,0
4994,2,43,0,0
4995,1,27,0,0
4996,2,22,0,0
4997,2,24,0,0
4998,2,24,0,0
4999,2,29,0,0
5000,2,48,0,0
5001,2,46,1,0
5002,1,29,0,0
5003,1,41,0,0
5004,2,27,0,0
5005,2,35,0,0
5006,1,41,0,0
5007,1,36,0,0
5008,2,35,0,0
5009,2,48,1,0
5010,2,40,0,0
5011,2,36,1,0
5012,2,39,0,0
5013,1,40,0,0
5014,2,39,1,0
5015,2,35,1,0
5016,1,39,0,0
5017,2,28,0,0
5018,2,55,0,1
5019,2,34,0,0
5020,1,33,0,0
5021,2,28,0,0
5022,1,33,0,0
5023,1,38,0,0
5024,2,43,0,0
5025,2,54,1,1
5026,2,44,1,0
5027,2,27,0,1
5028,2,47,1,0
5029,1,47,0,0
5030,2,35,0,0
5031,2,66,0,0
5032,2,59,1,0
5033,2,29,0,0
5034,1,26,0,0
5035,1,44,1,0
5036,2,25,0,0
5037,1,36,0,0
5038,2,29,0,0
5039,2,32,0,0
5040,1,29,0,0
5041,1,23,0,0
5042,2,27,1,0
5043,2,42,0,0
5044,2,27,0,0
5045,1,48,0,0
5046,1,26,0,0
5047,1,25,0,0
5048,2,24,0,1
5049,2,60,0,0
5050,1,54,0,0
5051,2,26,0,0
5052,1,26,0,0
5053,2,27,0,0
5054,2,29,0,0
5055,1,43,0,0
5056,1,53,0,0
5057,2,25,0,0
5058,2,35,0,0
5059,2,28,0,0
5060,2,41,0,0
5061,1,24,1,1
5062,2,29,0,0
5063,2,23,0,0
5064,1,69,0,0
5065,2,28,0,0
5066,2,37,0,0
5067,2,27,0,0
5068,1,22,1,0
5069,2,27,1,0
5070,1,26,0,0
5071,1,25,1,1
5072,2,45,0,0
5073,2,39,0,0
5074,2,21,1,0
5075,1,59,0,0
5076,2,30,1,0
5077,2,38,0,0
5078,1,38,0,1
5079,1,46,1,0
5080,2,22,0,0
5081,2,28,0,0
5082,1,33,0,0
5083,2,34,0,0
5084,2,23,0,0
5085,1,36,1,1
5086,2,59,0,0
5087,2,27,1,0
5088,2,44,0,0
5089,2,33,0,0
5090,2,36,0,0
5091,1,58,0,0
5092,1,27,1,0
5093,2,23,0,0
5094,2,34,0,0
5095,1,69,0,0
5096,2,51,0,0
5097,1,29,0,0
5098,2,28,0,0
5099,1,39,0,0
5100,2,27,1,0
5101,1,45,0,0
5102,1,32,0,0
5103,1,26,1,1
5104,2,41,1,0
5105,1,51,0,0
5106,1,26,0,0
5107,1,49,1,0
5108,2,38,0,0
5109,2,38,0,0
5110,1,38,0,0
5111,2,32,0,0
5112,2,52,0,0
5113,1,47,0,0
5114,1,40,0,0
5115,2,39,0,0
5116,1,39,0,0
5117,2,33,0,0
5118,2,33,1,0
5119,1,27,0,0
5120,1,43,0,0
5121,2,26,0,0
5122,2,38,0,0
5123,1,23,0,0
5124,1,39,0,0
5125,2,32,0,0
5126,1,41,1,1
5127,2,41,0,0
5128,1,44,0,0
5129,2,28,1,0
5130,2,31,0,0
5131,2,42,0,0
5132,2,27,0,0
5133,2,43,0,0
5134,2,24,1,0
5135,2,36,0,0
5136,2,28,1,0
5137,2,25,0,0
5138,2,33,0,0
5139,2,51,0,0
5140,1,57,1,0
5141,2,28,1,0
5142,2,37,0,0
5143,2,27,0,0
5144,2,25,0,0
5145,1,37,1,0
5146,2,54,0,0
5147,2,35,0,0
5148,1,42,0,0
5149,2,34,0,0
5150,1,22,0,0
5151,1,32,0,0
5152,1,49,1,0
5153,1,31,0,0
5154,1,32,0,0
5155,1,28,0,0
5156,1,37,1,0
5157,2,24,0,0
5158,1,32,1,0
5159,2,33,0,0
5160,1,34,1,0
5161,2,29,0,0
5162,1,41,0,0
5163,2,33,0,0
5164,2,25,1,0
5165,1,35,0,0
5166,1,32,0,0
5167,1,27,0,0
5168,2,42,0,0
5169,1,51,0,0
5170,2,38,0,0
5171,2,50,0,0
5172,2,46,0,0
